height,width,sxx,sxy,syy,sdrop,mud,dc,label,height_width_ratio,normal_stress_diff,friction_product,stress_ratio,static_dynamic_friction_diff,stress_diff_dynamic_strength,normalized_dc,data_type
0.17493125796318054,1.5027066469192505,-328.79681396484375,22.690696716308594,-148.6884765625,0.06223549321293831,-0.17221452295780182,0.10960230231285095,0.18787787962075891,0.116410784,-180.10834,-0.010717856,-0.15260562,0.06223549,-2.915619,0.072936594,generated
0.07053766399621964,1.0989552736282349,-473.9377136230469,82.77804565429688,-251.42127990722656,0.5820609927177429,0.3744564652442932,0.25901708006858826,0.09510852765831725,0.06418611,-222.51643,0.2179565,-0.3292404,0.582061,176.92438,0.23569392,generated
0.23707391321659088,1.8751356601715088,-268.628662109375,-63.74795913696289,49.751808166503906,0.34827980399131775,0.013646325096487999,-0.035469405353069305,0.23321776074151715,0.12643027,-318.38046,0.0047527393,-1.2813195,0.3482798,-64.42689,-0.018915648,generated
0.09774958342313766,1.2733609676361084,-551.3629760742188,-77.9239730834961,-390.8700866699219,0.31830766797065735,-0.500544548034668,0.4903660714626312,0.12523856931133692,0.07676502,-160.49289,-0.15932716,0.19936028,0.31830767,-273.57187,0.3850959,generated
0.060695845633745193,1.9380102157592773,-471.9830627441406,30.01127815246582,-127.40451049804688,0.34815680980682373,0.7670254111289978,-0.4839679002761841,0.352348093581707,0.031318642,-344.57855,0.2670451,-0.23555899,0.34815675,127.73377,-0.24972412,generated
0.029060764238238335,2.242945671081543,-599.4148559570312,64.09720611572266,-168.4991912841797,0.026666177436709404,-0.04621163010597229,0.20350120961666107,0.561461734302806,0.012956517,-430.91565,-0.0012322875,-0.3804007,0.026666177,56.310585,0.090729445,generated
0.14628541469573975,0.6428836584091187,-464.2109069824219,-4.996096134185791,-2.634033441543579,0.08391265571117401,0.1253187507390976,-0.28083792328834534,0.15841936364051795,0.22754571,-461.57687,0.01051583,1.8967475,0.083912656,-4.6660023,-0.43684098,generated
0.10432592779397964,2.4888901710510254,-818.9673461914062,-16.562854766845703,11.93719482421875,0.1499037891626358,-0.4068738520145416,-0.9422325491905212,0.3145230025555115,0.041916646,-830.90454,-0.06099193,-1.3874997,0.1499038,-11.705922,-0.37857538,generated
0.16280552744865417,1.622726321220398,-69.9717788696289,-19.26160430908203,-234.5745391845703,0.3296721279621124,0.5313382148742676,0.47269341349601746,0.2991581043877843,0.10032839,164.60275,0.1751674,0.08211294,0.3296721,105.376816,0.29129583,generated
0.11668000370264053,1.0738052129745483,-266.66851806640625,-17.236495971679688,-69.53578186035156,0.7134122848510742,0.053110603243112564,0.4304199814796448,0.044847402862825216,0.1086603,-197.13274,0.037889756,0.24787952,0.7134123,-13.543408,0.40083617,generated
0.2300056368112564,1.2642316818237305,-444.6663513183594,185.07342529296875,-139.47512817382812,0.2760867774486542,0.4875611960887909,-0.3310551345348358,0.6825372636790948,0.18193313,-305.19122,0.1346092,-1.3269278,0.27608678,253.07608,-0.26186273,generated
0.10362020879983902,2.059166193008423,-214.48440551757812,-24.037633895874023,-149.71974182128906,0.3048621416091919,0.04044035077095032,0.08630016446113586,0.12584671869661837,0.05032144,-64.76466,0.012328732,0.16055086,0.30486214,-17.982914,0.041910246,generated
0.12545137107372284,1.5475422143936157,-520.3525390625,10.694547653198242,-195.9551544189453,0.8374532461166382,0.5899295806884766,0.3576364815235138,0.08064942610995193,0.08106491,-324.3974,0.49403843,-0.054576505,0.83745325,126.29429,0.23109967,generated
0.12434998899698257,1.2808282375335693,-219.26048278808594,8.138519287109375,-41.86278533935547,0.49268779158592224,0.06628593802452087,0.20365208387374878,0.050555961864470166,0.09708561,-177.3977,0.03265827,-0.1944094,0.4926878,10.913433,0.1590003,generated
0.02912862040102482,0.2488803118467331,-155.32571411132812,68.3079833984375,49.871273040771484,-0.03444237262010574,0.2940748631954193,0.2962624430656433,0.5394667993893328,0.11703867,-205.19699,-0.010128636,1.369686,-0.034442365,53.642097,1.1903812,generated
0.13076677918434143,1.1157528162002563,-185.78887939453125,22.582204818725586,-219.0951385498047,0.20891131460666656,0.0368424654006958,-0.2225814312696457,0.3197773691487946,0.117200494,33.30626,0.007696808,-0.10307031,0.20891131,30.65421,-0.1994899,generated
0.029619671404361725,0.1698165088891983,-243.79388427734375,-40.80644226074219,58.26588821411133,0.780876874923706,0.4497462213039398,0.42006486654281616,0.18887816209763075,0.17442162,-302.05978,0.35119644,-0.70034873,0.7808769,-67.01131,2.4736397,generated
0.24288015067577362,2.535238027572632,-54.44649887084961,48.145957946777344,16.66893768310547,0.2357165366411209,0.3186345398426056,0.4777468740940094,0.09404687832969345,0.09580172,-71.11543,0.07510743,2.8883638,0.23571655,42.83466,0.18844262,generated
0.017317406833171844,0.4011513292789459,-112.20707702636719,42.81477737426758,-156.00160217285156,0.00492350896820426,0.7208895087242126,-0.021956169977784157,0.9242489782414625,0.043169264,43.794525,0.003549306,-0.27445087,0.0049235225,155.27469,-0.054732885,generated
0.050124358385801315,3.2080414295196533,-333.0783996582031,64.5000991821289,-58.973846435546875,0.7745997309684753,-0.21362759172916412,-0.02504698373377323,0.305620219535219,0.015624599,-274.10455,-0.16547588,-1.0937068,0.77459973,51.901657,-0.0078075626,generated
0.4624466896057129,0.5454167127609253,-57.21702194213867,-45.45697784423828,-280.6056823730469,-0.6645605564117432,0.5880481004714966,0.8497557044029236,0.6708943173572081,0.84787774,223.38866,-0.39079356,0.16199593,-0.66456056,119.552666,1.5579935,generated
0.20282134413719177,1.7294636964797974,-259.2765808105469,11.4369478225708,-110.82926177978516,0.12194834649562836,0.02895493060350418,0.3357623219490051,0.11808415020951597,0.11727413,-148.44733,0.003531006,-0.1031943,0.121948354,14.646002,0.19414245,generated
0.09277383983135223,1.9601354598999023,-220.567138671875,-41.69175720214844,-15.516803741455078,0.298796147108078,-0.05272519960999489,0.5275763273239136,0.12295329180915263,0.04733032,-205.05034,-0.015754087,2.686878,0.29879615,-42.509884,0.269153,generated
0.18657495081424713,0.8997188806533813,-271.97271728515625,55.97072219848633,-123.74507904052734,0.36724579334259033,-0.16085870563983917,0.09419204294681549,0.1886955208644568,0.20737028,-148.22763,-0.05907468,-0.45230666,0.3672458,36.065247,0.10469053,generated
0.03028334677219391,1.217308759689331,-191.73385620117188,30.88519859313965,-252.24180603027344,0.1281420737504959,0.14872856438159943,0.10491471737623215,0.5474088463671731,0.024877293,60.50795,0.019058386,-0.12244282,0.12814207,68.40076,0.08618579,generated
0.12193639576435089,0.7408835291862488,-317.121826171875,60.76374053955078,-101.99056243896484,0.539784848690033,-0.020081108435988426,0.737463116645813,0.4246686849808916,0.1645824,-215.13126,-0.010839478,-0.59577805,0.53978485,58.715656,0.9953833,generated
0.04067230969667435,0.7436419725418091,21.933670043945312,-89.91686248779297,-164.78619384765625,0.16468019783496857,0.16948187351226807,0.6169352531433105,0.36215323506610403,0.0546934,186.71986,0.027910309,0.54565775,0.16468018,-61.98859,0.82961327,generated
0.06222434714436531,1.192233920097351,-332.55108642578125,-52.33443832397461,-275.0045166015625,0.28409016132354736,0.1518418937921524,0.5082124471664429,0.23758935429488293,0.05219139,-57.54657,0.043136787,0.19030392,0.28409016,-10.577232,0.42626908,generated
0.22915701568126678,2.507953643798828,-337.7096252441406,161.77090454101562,-105.37411499023438,0.5864618420600891,0.23047961294651031,0.01818872056901455,0.009298443658762747,0.09137211,-232.33551,0.1351675,-1.5352054,0.58646184,186.0575,0.007252415,generated
0.2327413260936737,0.4190376102924347,-125.87545013427734,30.25039291381836,-156.6849822998047,0.3103451132774353,0.38018131256103516,0.06695092469453812,0.332735791533304,0.5554187,30.809532,0.11798741,-0.19306505,0.3103451,89.81909,0.15977307,generated
0.021925413981080055,0.3799104392528534,-234.92031860351562,62.743465423583984,-184.39537048339844,0.5563173294067383,-0.27447596192359924,-0.06489698588848114,0.05749722019605607,0.05771206,-50.52495,-0.15269573,-0.34026596,0.5563173,12.131371,-0.1708218,generated
0.01651347428560257,0.6131494045257568,43.622920989990234,-15.855134010314941,-115.61042785644531,0.48342007398605347,0.3460719585418701,-0.12097432464361191,0.01247581932719397,0.026932219,159.23335,0.16729814,0.13714276,0.48342007,24.154392,-0.19729991,generated
0.24344296753406525,1.6942113637924194,-378.1351013183594,-106.05485534667969,-302.7358093261719,-0.036004867404699326,-0.024188032373785973,0.6312776803970337,0.1999287400040782,0.14369102,-75.39929,0.0008708869,0.35032147,-0.036004864,-113.37744,0.37260857,generated
0.13622942566871643,1.4156529903411865,-322.7653503417969,7.954801559448242,-303.40460205078125,0.44802427291870117,0.8820140957832336,0.3684113621711731,0.29945512491337045,0.096230805,-19.360748,0.3951637,-0.02621846,0.4480242,275.56195,0.2602413,generated
0.08132074028253555,0.01755153201520443,-185.4459228515625,-35.01713943481445,-191.47714233398438,0.18538659811019897,-0.44989317655563354,0.08769247680902481,0.3346286231591904,4.633256,6.0312195,-0.08340417,0.18287896,0.1853866,-121.16139,4.9962864,generated
0.21199800074100494,0.9160579442977905,-367.8365478515625,-16.776657104492188,105.67378234863281,0.09760850667953491,0.29828357696533203,-0.0011428737780079246,0.09120330629424411,0.23142423,-473.5103,0.029115014,-0.15875894,0.09760851,-48.29741,-0.0012475998,generated
0.24811722338199615,1.2975165843963623,-4.567515850067139,170.3396759033203,-215.24105834960938,0.28629937767982483,-0.28576159477233887,0.8818846344947815,0.6273628176826309,0.19122471,210.67354,-0.081813365,-0.79139024,0.28629938,108.83205,0.67967117,generated
0.04732602834701538,1.8757890462875366,-450.1413269042969,64.52623748779297,169.86773681640625,0.3862129747867584,0.09345848858356476,-0.39560753107070923,0.03163463758807071,0.02522993,-620.00903,0.03609488,0.37986165,0.386213,48.650658,-0.21090193,generated
0.09338998049497604,0.12197204679250717,-204.37774658203125,-104.28781127929688,42.147857666015625,0.2748437523841858,-0.2980591952800751,0.0746682658791542,0.3867209765012081,0.7656671,-246.5256,-0.08191971,-2.4743323,0.27484375,-91.72526,0.6121752,generated
0.047593336552381516,1.0105537176132202,-9.92001724243164,104.1982421875,-234.53529357910156,-0.0647977963089943,0.09694498777389526,0.1542516052722931,0.7440915210990516,0.047096297,224.61528,-0.0062818215,-0.44427532,-0.0647978,126.935265,0.15264069,generated
0.18311934173107147,2.5934269428253174,-306.64617919921875,-11.113371849060059,-12.297467231750488,0.4006030857563019,0.1633179634809494,0.4958278238773346,0.0018148789475532533,0.070609026,-294.34872,0.06542568,0.9037123,0.40060306,-9.104975,0.19118635,generated
0.1429404616355896,0.2024327963590622,-66.49432373046875,-36.5710563659668,-42.31499099731445,0.35112226009368896,0.17321041226387024,0.04466738924384117,0.04362375092298911,0.70611316,-24.179333,0.06081803,0.8642577,0.35112223,-29.24166,0.22065292,generated
0.15362907946109772,2.631807804107666,-363.83209228515625,-152.64691162109375,-112.28568267822266,0.24227745831012726,-0.2563419044017792,0.5710642337799072,0.1750376891836013,0.058373973,-251.54642,-0.062105864,1.3594513,0.24227746,-181.43044,0.21698554,generated
0.017651915550231934,2.05842924118042,-258.3912658691406,29.061847686767578,-61.48035430908203,-0.1076694130897522,-0.36918264627456665,0.13587278127670288,0.332845613943309,0.00857543,-196.91092,0.03974968,-0.47270137,-0.10766941,6.3643684,0.066007994,generated
0.395889550447464,1.6711939573287964,-180.0259552001953,39.05977249145508,-315.8410949707031,0.2984875440597534,0.20033326745033264,0.3350455164909363,0.2658420518210487,0.23689024,135.81514,0.059796985,-0.123669066,0.29848754,102.33325,0.20048273,generated
0.020577169954776764,0.8268280625343323,-504.8029479980469,-87.05813598632812,-3.990734338760376,0.535016655921936,-0.04325922206044197,0.22414542734622955,0.09943331440286929,0.024886878,-500.81223,-0.023144403,21.815067,0.53501666,-87.230774,0.27109075,generated
0.07703913003206253,0.19685715436935425,-213.1363525390625,87.1378173828125,-57.18854904174805,0.2640987038612366,0.14398136734962463,-0.33505815267562866,0.7987084900117878,0.39134535,-155.9478,0.038025293,-1.5236934,0.2640987,95.3719,-1.702037,generated
0.09349020570516586,1.2107900381088257,-201.45008850097656,-13.372628211975098,-270.72509765625,0.20076175034046173,0.23211325705051422,0.021993523463606834,0.45909990437966736,0.07721422,69.27501,0.046599463,0.0493956,0.20076175,49.466255,0.018164605,generated
0.19154676795005798,1.9248530864715576,-328.88323974609375,53.55704879760742,-91.60504150390625,0.49625250697135925,0.7854384183883667,-0.061019085347652435,0.12012675471521697,0.099512406,-237.2782,0.38977578,-0.58465177,0.49625254,125.50717,-0.031700645,generated
0.5684570074081421,2.0901060104370117,-150.51312255859375,-112.1694564819336,-20.65187644958496,-0.3526790142059326,0.035564154386520386,0.5935750603675842,0.177204060659114,0.2719752,-129.86125,-0.012542731,5.4314413,-0.352679,-111.43499,0.2839928,generated
0.11834672838449478,1.1668022871017456,-225.95252990722656,26.46238136291504,-260.19659423828125,0.12136910110712051,-0.16928328573703766,0.04509427770972252,0.3402550335163884,0.10142826,34.244064,-0.02054576,-0.10170149,0.1213691,-17.584555,0.038647745,generated
0.10240290313959122,1.311356544494629,-284.72955322265625,86.09757995605469,-104.71954345703125,0.27329012751579285,0.03610527515411377,0.39891818165779114,0.9374408741619705,0.07808929,-180.01001,0.0098672155,-0.822173,0.27329013,89.87851,0.30420268,generated
0.3682192862033844,0.09051243960857391,-139.01742553710938,-93.01673889160156,-122.46871185302734,0.4754854440689087,-0.16905800998210907,0.08483290672302246,0.028129632552294167,4.0681624,-16.548714,-0.08038462,0.75951433,0.47548544,-113.721054,0.9372513,generated
0.1971336156129837,0.32392236590385437,-147.53787231445312,-44.090362548828125,-407.61767578125,0.0879746824502945,0.5386483669281006,0.44593188166618347,0.7050063435962985,0.6085829,260.0798,0.047387417,0.10816597,0.08797467,175.47223,1.3766629,generated
0.037051357328891754,1.0697797536849976,-346.8592834472656,104.06233215332031,-231.94444274902344,0.2099222093820572,-0.40461501479148865,0.36258432269096375,0.5136258442347823,0.034634564,-114.91484,-0.08493768,-0.44865197,0.20992221,10.214127,0.33893362,generated
0.013271932490170002,1.7447952032089233,-216.58413696289062,32.13744354248047,-190.83432006835938,0.4286583662033081,0.19387876987457275,-0.24512465298175812,0.15620704214668757,0.0076065846,-25.749817,0.083107755,-0.16840495,0.42865837,69.13617,-0.14048907,generated
0.004696447402238846,1.498450756072998,-79.9542236328125,29.48407745361328,-145.0011749267578,0.4641125202178955,0.5053977370262146,0.14098288118839264,0.2262603764960276,0.003134202,65.04695,0.23456141,-0.20333682,0.46411252,102.76734,0.09408576,generated
0.14000093936920166,0.7277591228485107,-53.26106643676758,-102.64849090576172,-387.9446105957031,0.40197932720184326,0.7327927350997925,0.3530464768409729,0.5542849590659544,0.19237264,334.68353,0.29456753,0.26459575,0.40197933,181.63449,0.48511446,generated
0.09350938349962234,0.45487406849861145,-473.82281494140625,78.53988647460938,-196.67242431640625,0.17780785262584686,0.13764029741287231,0.31882619857788086,0.8561786897535054,0.20557202,-277.1504,0.024473526,-0.39934367,0.17780787,105.60994,0.7009109,generated
0.05130414292216301,0.6691635847091675,-271.98101806640625,-53.24626541137695,-146.4522247314453,0.6940822005271912,-0.055989332497119904,0.30295899510383606,0.12719419440422708,0.07666906,-125.52879,-0.0388612,0.3635743,0.6940822,-61.44603,0.45274282,generated
0.010599550791084766,3.033428192138672,-541.1131591796875,181.80157470703125,-154.51901245117188,-0.05160066485404968,-0.04429791122674942,0.23667335510253906,0.8530864013913126,0.003494248,-386.59415,0.0022858016,-1.1765645,-0.051600665,174.95671,0.07802174,generated
0.2354048788547516,2.05863094329834,-271.1048583984375,-50.473785400390625,-199.56268310546875,0.12887533009052277,0.2950763702392578,0.21008828282356262,0.0958570872290002,0.11435021,-71.542175,0.038028065,0.25292197,0.12887532,8.412445,0.10205243,generated
0.1762387603521347,0.6462650299072266,-439.02862548828125,37.97732925415039,-352.6092224121094,0.4041895568370819,0.0686708390712738,0.7367384433746338,0.4777315407856179,0.27270353,-86.4194,0.027756035,-0.10770373,0.40418956,62.1913,1.1399943,generated
0.09051952511072159,2.9562430381774902,-426.251953125,28.376712799072266,-188.77883911132812,0.4302842319011688,0.2043760120868683,0.18322551250457764,0.014847909291285356,0.030619785,-237.47311,0.08793978,-0.15031724,0.43028423,66.95858,0.06197918,generated
0.13063815236091614,3.137714147567749,-137.44085693359375,146.11947631835938,195.91372680664062,0.04919612407684326,-0.008103066124022007,0.38209569454193115,0.5079147801298582,0.041634817,-333.35458,-0.00039863944,0.74583584,0.049196124,147.70699,0.12177518,generated
0.23936961591243744,0.21396024525165558,-207.50120544433594,-29.73683738708496,-128.13706970214844,-0.021574638783931732,0.4292692542076111,0.33120885491371155,0.2034828787753735,1.1187575,-79.364136,-0.009261329,0.23207052,-0.021574646,25.268469,1.5479925,generated
0.16307750344276428,1.0259151458740234,-187.63455200195312,131.8622589111328,-202.18382263183594,-0.3127363622188568,-0.07129724323749542,0.388879656791687,0.8550599785968589,0.15895808,14.549271,0.02229724,-0.65218997,-0.3127364,117.44711,0.37905636,generated
0.0602201446890831,1.664128303527832,-435.4129638671875,82.16568756103516,-262.0640563964844,0.6857237815856934,0.020711729303002357,0.09240034967660904,0.146398985885013,0.0361872,-173.3489,0.014202525,-0.31353283,0.6857238,87.59349,0.055524774,generated
0.1371622532606125,1.9701389074325562,-421.4757995605469,-133.00775146484375,-102.76738739013672,0.8540095686912537,-0.3487975299358368,0.34393930435180664,0.03671055007805751,0.0696206,-318.7084,-0.29787642,1.2942603,0.8540096,-168.85277,0.17457616,generated
0.004788115154951811,2.1515328884124756,-108.90360260009766,41.55754852294922,-120.10211181640625,0.6667060852050781,-0.2674833834171295,0.06774623692035675,0.1453561512965322,0.0022254437,11.198509,-0.1783328,-0.34601846,0.6667061,9.432228,0.031487428,generated
0.008403575979173183,2.476576089859009,-286.98681640625,163.21221923828125,-26.56017303466797,-3.235074473195709e-05,-0.07072651386260986,0.10258245468139648,0.774777877473839,0.0033932235,-260.42664,2.2880554e-06,-6.1449986,-3.235042e-05,161.33371,0.04142108,generated
0.021595466881990433,1.1227235794067383,-393.8852233886719,8.439165115356445,-0.8659753799438477,0.40879055857658386,0.20297855138778687,0.08770982921123505,0.2686531770546954,0.019234892,-393.01926,0.082975715,-9.745272,0.40879053,8.61494,0.07812237,generated
0.22208622097969055,1.846564531326294,-189.48143005371094,32.058067321777344,-92.76473236083984,0.11528301984071732,-0.3557403087615967,0.20951485633850098,0.27821923602977505,0.12026995,-96.7167,-0.041010816,-0.34558466,0.11528301,-0.9420891,0.11346197,generated
0.028487881645560265,0.972865641117096,-390.13372802734375,42.636165618896484,17.309127807617188,0.26827943325042725,-0.022016415372490883,0.35997721552848816,0.22731219768655098,0.029282441,-407.44287,-0.0059065516,2.4632187,0.26827943,43.01725,0.3700174,generated
0.2482953518629074,1.2782039642333984,-468.0594787597656,-39.70128631591797,-2.6865453720092773,0.044750284403562546,0.0370514839887619,0.3474009037017822,0.19073641163185956,0.19425331,-465.37292,0.0016580644,14.777821,0.044750288,-39.601746,0.27178833,generated
0.13270974159240723,0.5754058361053467,-473.1368408203125,72.44194793701172,-298.27203369140625,0.05499407649040222,-0.07097796350717545,-0.1900501847267151,0.5155959108479357,0.23063676,-174.8648,-0.0039033676,-0.24287207,0.054994076,51.271206,-0.33028895,generated
0.06716006994247437,1.0653878450393677,-41.33704376220703,43.69013977050781,330.3544006347656,0.9817342162132263,-0.037647657096385956,-0.41778507828712463,0.028023225634174153,0.06303814,-371.69144,-0.036959995,0.13225234,0.9817342,56.12721,-0.39214364,generated
0.14195704460144043,1.9592320919036865,-205.2595672607422,57.77663803100586,-244.697265625,0.6980019807815552,0.4564313590526581,0.5070896148681641,0.19778442571132854,0.07245545,39.4377,0.31859,-0.23611477,0.698002,169.46414,0.2588206,generated
0.20354990661144257,1.1388912200927734,-367.2840881347656,9.29250431060791,-257.1875915527344,0.31804630160331726,-0.20241527259349823,0.048122912645339966,0.029997109685107846,0.17872638,-110.0965,-0.06437743,-0.036131233,0.3180463,-42.766193,0.04225418,generated
0.18399566411972046,0.8148889541625977,-324.223876953125,-21.731792449951172,138.13482666015625,0.6264363527297974,0.8643389940261841,0.17030513286590576,0.044603003384249405,0.22579232,-462.3587,0.54145336,-0.15732305,0.62643635,-141.1271,0.20899183,generated
0.039890579879283905,0.9050049185752869,-111.52006530761719,55.65623474121094,-342.59844970703125,0.8735163807868958,-0.1345004439353943,0.45206597447395325,0.1056207898659858,0.04407775,231.07838,-0.11748834,-0.16245326,0.8735164,9.5765915,0.4995177,generated
0.06425225734710693,2.364917039871216,-241.135498046875,76.55793762207031,-68.09892272949219,0.20870140194892883,0.15134702622890472,-0.06693039834499359,0.7888952460595761,0.027168926,-173.03658,0.031586338,-1.1242166,0.20870139,86.86451,-0.028301373,generated
0.13162747025489807,3.319805860519409,-152.37461853027344,4.557455062866211,1.24653959274292,0.1170303225517273,0.08966255187988281,-0.21290287375450134,0.08663710181438757,0.039649148,-153.62115,0.0104932375,3.6560853,0.11703032,4.4456873,-0.06413112,generated
0.08058224618434906,0.5182300209999084,-202.9701385498047,36.79743957519531,-64.36519622802734,0.4193723201751709,0.009018654935061932,-0.24325068295001984,0.2694122921509484,0.15549514,-138.60495,0.0037821743,-0.5716978,0.41937232,37.377926,-0.46938747,generated
0.11668621748685837,0.17278644442558289,-22.451904296875,8.86963176727295,-163.8668212890625,1.1997350454330444,0.2863349914550781,0.8546345829963684,0.11381313142916925,0.67532045,141.41492,0.34352612,-0.054127075,1.199735,55.790436,4.94619,generated
0.07517171651124954,0.10200975090265274,-127.10357666015625,14.239349365234375,-260.6795959472656,-0.19563806056976318,0.19484654068946838,0.21190325915813446,0.6636424331128543,0.7369072,133.57602,-0.038119398,-0.05462395,-0.19563806,65.03187,2.0772843,generated
0.07844188809394836,1.1117963790893555,-230.32687377929688,194.21726989746094,-53.36384963989258,0.0821804404258728,0.20893733203411102,0.06468776613473892,0.9016682487984174,0.07055418,-176.96303,0.017170561,-3.6394913,0.082180455,205.36697,0.058183104,generated
0.04638800770044327,1.3607006072998047,-148.9541778564453,-68.73451232910156,-44.12834930419922,0.6506407856941223,0.17415200173854828,0.5836853981018066,0.027863377339970314,0.034091268,-104.82583,0.1133104,1.5576044,0.6506408,-61.049473,0.42895946,generated
0.0466933436691761,0.8498384952545166,-473.2823791503906,-126.71646881103516,-129.31069946289062,0.28271687030792236,0.5068067908287048,0.019768057391047478,0.02053165098233986,0.054943785,-343.97168,0.14328283,0.97993803,0.28271687,-61.18093,0.023260958,generated
0.15280191600322723,3.032827138900757,-438.7532653808594,207.68017578125,-139.77792358398438,0.10249301046133041,1.2458025217056274,-0.23329366743564606,0.9551206619274359,0.050382666,-298.97534,0.12768605,-1.4857867,0.10249305,381.81586,-0.076922834,generated
0.12745794653892517,0.06968684494495392,-64.972900390625,53.66859436035156,-104.77473449707031,0.5814346671104431,0.22626058757305145,0.3115368187427521,0.09326982600776229,1.8290101,39.801834,0.13155575,-0.51222837,0.58143467,77.374985,4.4705257,generated
0.15666699409484863,1.3632128238677979,-208.43716430664062,-48.70379638671875,-200.61224365234375,0.31302908062934875,0.19964127242565155,-0.17965832352638245,0.008402175296558899,0.114924826,-7.8249207,0.062493525,0.2427758,0.31302905,-8.653313,-0.13179037,generated
0.14495505392551422,0.9242076277732849,-111.02764892578125,-30.234724044799805,-186.12936401367188,0.5393245220184326,0.38512471318244934,0.5974459052085876,0.051810129303851905,0.15684251,75.101715,0.2077072,0.1624393,0.5393245,41.448296,0.6464412,generated
0.26331520080566406,0.8989502191543579,-272.342041015625,-178.0912628173828,-362.0328063964844,0.26717835664749146,-0.6241506338119507,0.5730175971984863,0.20587195526819138,0.2929141,89.690765,-0.16675954,0.49192023,0.26717836,-404.05426,0.6374297,generated
0.05395884811878204,1.0167748928070068,-190.86447143554688,-79.2513656616211,-164.9542999267578,0.8127251863479614,0.9513773322105408,0.6211090087890625,0.5238145453832466,0.053068627,-25.910172,0.7732083,0.48044437,0.8127251,77.68241,0.61086184,generated
0.15258285403251648,1.593687891960144,-77.1355972290039,65.92874908447266,-192.05368041992188,0.4142143130302429,-0.14050008356571198,-0.46847233176231384,0.007947786038438901,0.095741995,114.91808,-0.058197144,-0.34328294,0.4142143,38.94519,-0.29395488,generated
0.04207558557391167,1.1848565340042114,-118.95223999023438,-0.7658637166023254,300.9949951171875,0.36269620060920715,0.47662755846977234,0.38632193207740784,0.020305422843621093,0.03551112,-419.94724,0.17287101,-0.00254444,0.3626962,-144.22838,0.32604954,generated
0.01235965546220541,0.49718156456947327,-237.92031860351562,6.693127632141113,-113.03761291503906,0.354537695646286,0.35910651087760925,0.3527093231678009,0.10278426984795104,0.02485944,-124.882706,0.12731679,-0.059211507,0.3545377,47.28567,0.7094175,generated
0.10831527411937714,2.550006151199341,-337.1029052734375,61.940650939941406,-270.2789001464844,0.2719196081161499,0.041519246995449066,0.09587229043245316,0.4251737748292677,0.042476475,-66.824005,0.011289897,-0.2291731,0.2719196,73.16243,0.037596885,generated
0.20297513902187347,1.138600468635559,-347.86224365234375,-75.69327545166016,-44.93317413330078,0.15401691198349,-0.3705906867980957,0.08995465934276581,0.1317806515923848,0.17826723,-302.92908,-0.057077233,1.6845744,0.15401691,-92.34509,0.079004586,generated
0.12991580367088318,1.6367146968841553,-116.38945007324219,-95.90065002441406,-22.987398147583008,0.14240388572216034,-0.2136945128440857,0.12947897613048553,0.18285311806990923,0.07937596,-93.402054,-0.03043093,4.1718793,0.14240389,-100.81293,0.07910907,generated
0.07232274115085602,0.43923160433769226,-51.39640808105469,-42.76976776123047,-45.87538146972656,0.07181674242019653,-0.5138573050498962,0.15931487083435059,0.008998361213850429,0.16465741,-5.5210266,-0.036903556,0.93230325,0.07181674,-66.34317,0.36271268,generated
0.08285247534513474,0.33925965428352356,-345.19488525390625,-24.560646057128906,134.76983642578125,0.6733856797218323,0.07678104192018509,0.25449347496032715,0.07503015255226501,0.24421553,-479.96472,0.051703256,-0.18224142,0.6733857,-34.908417,0.75014365,generated
0.024145115166902542,1.4283181428909302,-9.584968566894531,50.4061279296875,-239.6025390625,0.08157017081975937,0.4942985773086548,0.3182951509952545,0.7941211316797204,0.016904578,230.01758,0.04032002,-0.21037392,0.08157015,168.84132,0.22284612,generated
0.3600296676158905,1.5749168395996094,-430.5172424316406,46.8741340637207,-43.93107223510742,-0.0484590120613575,-0.38731616735458374,0.14574497938156128,0.3862328386799168,0.22860233,-386.58618,0.018768959,-1.0669928,-0.048459023,29.85892,0.09254138,generated
0.01647363044321537,0.7715564370155334,-51.437660217285156,-32.93722915649414,-71.78376007080078,0.1453385204076767,0.5685298442840576,0.21599476039409637,0.23915199629157174,0.021351168,20.3461,0.082629286,0.45883957,0.14533854,7.8739815,0.2799468,generated
0.2144034504890442,2.4638569355010986,-135.4150848388672,-136.60235595703125,-47.31378936767578,0.20918317139148712,0.5978333950042725,-0.04625349119305611,0.20565060016844552,0.08701944,-88.101295,0.12505668,2.8871574,0.20918316,-108.31659,-0.0187728,generated
0.22283832728862762,1.0217827558517456,-674.7435913085938,-84.27224731445312,-313.9045104980469,0.2331930547952652,-0.12184569239616394,-0.19517168402671814,0.1678920839647872,0.21808778,-360.83908,-0.02841357,0.2684646,0.23319305,-122.52016,-0.19101094,generated
0.1630791425704956,1.1325806379318237,-128.94337463378906,-22.82770347595215,-53.19663619995117,-0.18320870399475098,0.8852782845497131,0.9293821454048157,0.3413163495448624,0.143989,-75.746735,-0.16219069,0.4291193,-0.1832087,24.266123,0.82058805,generated
0.3522491455078125,1.868410348892212,264.3534240722656,21.979928970336914,-139.82241821289062,-0.10540908575057983,0.6217659711837769,1.0933831930160522,0.6791740211723553,0.18852879,404.17584,-0.065539785,-0.15719889,-0.105409086,108.91675,0.58519435,generated
