,height,width,sxx,sxy,syy,sdrop,mud,dc,label
855,0.050429,1.392327,-23.027631,11.870764,-28.250256,0.3613,0.432443,0.377743,0.0
856,0.115361,1.778324,-96.30827300000003,40.670253,-77.632478,0.498863,0.2317,0.522149,0.0
857,0.041178,1.447535,-156.635632,50.61098,-159.851254,0.307875,0.302594,0.37401,0.0
858,0.106812,1.835411,-72.079409,34.033054,-72.733704,0.438013,0.3547,0.366539,0.0
859,0.06709,1.724486,-86.959929,48.714101,-98.396939,0.476224,0.315885,0.51497,0.0
860,0.091104,1.872773,-27.09827,21.168169,-35.322847,0.590992,0.205306,0.382947,0.0
861,0.120487,1.867393,-14.175599,6.384316,-15.782677,0.368666,0.272326,0.411112,0.0
862,0.037512,1.177991,-65.807053,30.971682,-75.682769,0.37934,0.217603,0.432395,0.0
863,0.059628,1.031119,-39.445686,24.287089,-49.499825,0.471669,0.326945,0.38751,0.0
864,0.162205,1.852785,-124.958079,58.743869,-159.901746,0.335494,0.286176,0.38194,1.0
865,0.113258,1.960009,-41.135875,18.773862,-42.379261,0.410465,0.359851,0.38136,0.0
866,0.041969,1.168936,-124.47129,71.483358,-157.587396,0.425157,0.252397,0.394836,1.0
867,0.087328,1.369025,-112.46328500000001,38.306315,-116.971869,0.264271,0.47485,0.386473,1.0
868,0.142527,1.449338,-28.689349,8.595109,-31.379274,0.269393,0.205415,0.517185,0.0
869,0.072852,1.560677,-74.899365,34.601784,-73.58856199999998,0.444518,0.242283,0.377681,0.0
870,0.088374,1.105215,-108.616086,27.513537,-109.6645,0.23966,0.380999,0.379608,0.0
871,0.09598,1.681115,-74.24283099999998,26.153536,-77.00893999999998,0.330046,0.352495,0.383744,0.0
872,0.005965,1.816014,-150.111064,43.923755,-138.974062,0.287354,0.468326,0.42685,1.0
873,0.0213,1.442597,-41.470208,19.030026,-34.343729,0.523808,0.264958,0.482174,0.0
874,0.035293,1.644708,-44.510514,16.987576,-37.674811,0.443405,0.201643,0.446762,0.0
875,0.101942,1.167653,-60.389307,39.082672,-70.497384,0.540865,0.252581,0.448681,0.0
876,0.04959,1.290364,-151.828063,67.584054,-135.217541,0.485507,0.225153,0.439391,0.0
877,0.063573,1.203339,-71.185079,44.387604,-79.251092,0.527438,0.227392,0.345705,0.0
878,0.077138,1.782909,-50.756007,17.422312,-57.724948,0.267201,0.244832,0.475593,0.0
879,0.097537,1.014473,-118.099673,46.88823,-108.136364,0.399746,0.306453,0.375061,1.0
880,0.003882,1.684412,-151.243105,74.203856,-121.450149,0.582431,0.200941,0.318349,1.0
881,0.069941,1.1720370000000002,-81.34635799999998,20.249633,-87.958054,0.20922,0.510159,0.409638,1.0
882,0.116574,1.193304,-133.366075,67.719719,-111.946053,0.589545,0.205717,0.471812,0.0
883,0.039001,1.480045,-177.487366,76.560592,-151.343668,0.482214,0.284434,0.392289,1.0
884,0.093462,1.538466,-50.463371,11.436708,-42.314949,0.254847,0.350604,0.416952,0.0
885,0.130534,1.51681,-70.388194,33.160369,-93.6077,0.338774,0.24955,0.307612,0.0
886,0.085506,1.932522,-62.456646,20.633659,-80.45438199999998,0.23896,0.429828,0.47023,0.0
887,0.029808,1.280235,-27.416183,8.507104,-25.214721,0.313573,0.285287,0.333997,0.0
888,0.039866,1.419546,-17.154765,9.53255,-20.155153,0.45217,0.328245,0.445662,0.0
889,0.08021499999999998,1.342788,-150.067666,41.905873,-127.001239,0.312332,0.229028,0.387305,0.0
890,0.135926,1.968319,-23.91682,7.782962,-21.576291,0.335305,0.241074,0.304679,0.0
891,0.066521,1.105275,-77.937998,34.920402,-70.67594800000002,0.481489,0.301402,0.39837,0.0
892,0.029442,1.09345,-52.039001,20.440915,-64.617304,0.266218,0.478341,0.367503,1.0
893,0.009179,1.322618,-84.84797899999998,47.642985,-85.073779,0.550774,0.244955,0.342428,0.0
894,0.04532,1.463803,-49.494761,21.272439,-58.371565,0.343871,0.421266,0.38311,0.0
895,0.087942,1.672005,-126.205618,63.271894,-107.734087,0.57539,0.21836,0.449777,0.0
896,0.060303,1.396803,-73.642454,47.745309,-98.041308,0.473173,0.282072,0.278262,0.0
897,0.097947,1.291964,-183.320116,70.511009,-155.636564,0.44338,0.331948,0.388905,0.0
898,0.019674,1.914182,-14.233471,2.810134,-11.469162,0.222668,0.255069,0.42298,0.0
899,0.1358,1.753295,-153.956338,34.678269,-156.952799,0.208219,0.50347,0.433096,1.0
900,0.06250500000000002,1.090967,-102.229464,32.267784,-99.479481,0.265194,0.498393,0.341424,1.0
901,0.0243,1.236393,-134.85638,56.807206,-158.653989,0.330541,0.292942,0.37993,1.0
902,0.047672,1.104242,-144.863264,63.163228,-133.906916,0.432613,0.351605,0.432064,1.0
903,0.088552,1.720037,-88.667442,25.908415,-74.914144,0.340879,0.201092,0.361988,0.0
904,0.06924,1.363796,-47.784952,17.443011,-46.690532,0.359119,0.221347,0.397941,0.0
905,0.023201,1.200352,-102.197957,41.262766,-121.651353,0.307939,0.452647,0.447923,1.0
906,0.024261,1.007117,-78.618778,38.882444,-84.147433,0.414675,0.381865,0.414703,1.0
907,0.050431,1.838124,-67.768831,28.335778,-76.18807599999998,0.343118,0.216116,0.387849,0.0
908,0.019634,1.015082,-50.170358,19.127047,-60.46559,0.285097,0.295506,0.389133,0.0
909,0.010761,1.925318,-75.13248799999998,25.744894,-83.071781,0.286049,0.484837,0.403074,1.0
910,0.17973,1.80895,-20.008047,7.117775,-25.264955,0.262979,0.306819,0.379321,0.0
911,0.029753,1.449295,-90.001503,22.662405,-81.707054,0.236757,0.42875,0.343813,1.0
912,0.000985,1.667596,-88.299842,46.606225,-81.02849,0.548108,0.201049,0.458946,0.0
913,0.089091,1.376922,-87.128994,41.430052,-91.00772,0.427576,0.2547,0.393389,0.0
914,0.068459,1.903267,-25.687539,15.326475,-28.097288,0.538463,0.201028,0.357226,0.0
915,0.01557,1.21036,-168.848613,38.631317,-149.310963,0.22073,0.573047,0.507744,1.0
916,0.147466,1.763501,-26.146178,7.011854,-25.833838,0.264193,0.238418,0.358807,0.0
917,0.022046,1.320133,-31.99133,16.918906,-40.818479,0.366276,0.418354,0.299409,0.0
918,0.003348,1.901684,-29.847759,12.366448,-29.682745,0.364243,0.392094,0.343439,0.0
919,0.145694,1.480447,-120.698979,31.890096,-102.398294,0.239736,0.483465,0.419349,1.0
920,0.121659,1.276071,-61.464534,17.803895,-62.216455,0.237027,0.370818,0.482101,1.0
921,0.064054,1.312602,-25.56335,14.93355,-32.719717,0.450628,0.237093,0.427947,0.0
922,0.126171,1.296749,-92.13596,43.269659,-97.238049,0.432866,0.236009,0.370156,0.0
923,0.084619,1.051021,-62.259657,35.484494,-66.54611,0.527565,0.209716,0.434206,0.0
924,0.107508,1.697275,-48.374014,17.977392,-44.681281,0.380341,0.324511,0.373119,0.0
925,0.000957,1.081216,-67.955874,14.808278,-59.84496,0.239304,0.273344,0.452463,0.0
926,0.102634,1.756921,-93.570902,62.223267,-110.745853,0.529536,0.23675,0.411247,0.0
927,0.062524,1.160429,-164.83117999999996,51.835498,-138.06944,0.331057,0.340093,0.374177,1.0
928,0.09785700000000003,1.331763,-118.361352,52.981411,-134.771217,0.361181,0.31496,0.409354,1.0
929,0.061052,1.531008,-53.576041,14.821543,-47.808879,0.272383,0.524037,0.331209,0.0
930,0.04386,1.65987,-115.69908,56.968594,-119.071807,0.451445,0.218147,0.395149,1.0
931,0.108753,1.415922,-89.579152,36.386058,-75.323797,0.460934,0.263843,0.355562,0.0
932,0.011325,1.879285,-142.471387,86.000054,-154.114541,0.522392,0.268822,0.428104,1.0
933,0.08838999999999998,1.990065,-48.616187,20.695521,-48.664302,0.391011,0.406324,0.439207,0.0
934,0.1293,1.863932,-50.420925,13.237775,-48.851794,0.251539,0.375314,0.270011,0.0
935,0.022462,1.055841,-149.390432,77.171705,-131.692598,0.580951,0.200239,0.340426,0.0
936,0.112046,1.425477,-52.441963,23.378332,-50.43334,0.421423,0.301216,0.286449,0.0
937,0.165479,1.928077,-35.805572,23.716031,-46.152749,0.508217,0.224185,0.373675,0.0
938,0.008738,1.789507,-60.923111,15.704692,-51.255022,0.290712,0.349336,0.384641,0.0
939,0.024752,1.333345,-102.731377,52.511015,-87.318785,0.572526,0.214853,0.335598,1.0
940,0.115932,1.513216,-138.045872,46.66492,-118.352977,0.362129,0.282374,0.346134,1.0
941,0.08450499999999998,1.229366,-116.566674,29.367594,-116.581972,0.236622,0.379288,0.339692,0.0
942,0.073137,1.122101,-91.49488,28.648582,-79.033741,0.349123,0.300602,0.396601,0.0
943,0.156402,1.919679,-73.848652,36.512383,-83.198366,0.411359,0.296751,0.339235,0.0
944,0.142406,1.527145,-30.56603,11.94077,-30.157215,0.387367,0.334067,0.416886,0.0
945,0.068013,1.475359,-19.694267,9.896841,-18.528028,0.501398,0.242802,0.46469,0.0
946,0.125251,1.902255,-113.245246,61.796127,-114.950484,0.523494,0.273682,0.395452,0.0
947,0.063028,1.392607,-19.511971,9.640044,-18.813149,0.479427,0.235095,0.411414,0.0
948,0.140759,1.866126,-81.328497,52.866287,-91.28834800000001,0.56276,0.212553,0.424224,0.0
949,0.044598,1.104948,-169.100631,81.727001,-142.663519,0.553383,0.242601,0.436352,1.0
950,0.09245,1.776525,-96.640746,36.416202,-118.189304,0.27908,0.220859,0.377665,1.0
951,0.009689,1.0236710000000002,-145.693102,37.761563,-132.83729,0.241542,0.528063,0.444113,1.0
952,0.102826,1.30662,-99.003297,47.492225,-96.362112,0.471669,0.261834,0.394037,0.0
953,0.089994,1.09799,-44.784213,25.691729,-42.253381,0.58825,0.204203,0.489994,0.0
954,0.085575,1.971622,-156.972531,70.995826,-148.916017,0.462333,0.241282,0.417392,0.0
955,0.132847,1.363433,-127.945214,51.357894,-159.945235,0.284819,0.286558,0.333877,1.0
956,0.10356000000000001,1.366311,-63.974422,20.474613,-51.578687,0.341922,0.380233,0.476724,1.0
957,0.052428,1.067471,-25.12823,16.087746,-33.272292,0.471359,0.248041,0.368441,0.0
958,0.06580800000000002,1.514444,-73.29139,24.563981,-85.609232,0.247312,0.267485,0.42927,1.0
959,0.000357,1.092928,-98.841078,25.47001,-79.42518099999998,0.263089,0.451876,0.418826,1.0
960,0.007184,1.4025,-73.782093,20.71139,-71.535535,0.243926,0.500265,0.450317,1.0
961,0.102212,1.922971,-160.583765,36.885509,-157.291863,0.207348,0.425016,0.470347,1.0
962,0.147375,1.701195,-20.36878,10.42419,-22.190991,0.452351,0.292328,0.437392,0.0
963,0.052144,1.240082,-122.731731,53.466343,-120.049692,0.402596,0.312997,0.32045,1.0
964,0.121421,1.238055,-124.617817,42.431436,-141.457812,0.232777,0.466989,0.414902,1.0
965,0.109653,1.574824,-129.904164,57.679494,-120.530723,0.437324,0.28829,0.453703,1.0
966,0.122165,1.265541,-8.586413,2.491208,-10.044879,0.233014,0.223624,0.336931,0.0
967,0.132018,1.689629,-45.714955,24.261945,-48.384453,0.491332,0.280147,0.389228,0.0
968,0.007199,2.062638,-35.257065,17.894631,-35.742036,0.487762,0.310108,0.467232,0.0
969,0.013717,1.230834,-164.741357,71.703031,-133.913997,0.514402,0.27452,0.461806,1.0
970,0.045329,1.256954,-53.245853,25.553112,-57.368068,0.41218,0.280228,0.467497,0.0
971,0.131989,1.595847,-52.571676,25.702808,-47.629115,0.528425,0.218081,0.387254,0.0
972,0.050071,1.039346,-31.929573,11.105689000000002,-31.604818,0.334329,0.433449,0.442822,0.0
973,0.064429,1.973032,-98.71225,34.429893,-87.391261,0.372459,0.231527,0.43183,0.0
974,0.113319,1.216986,-54.301616,27.814027,-71.124539,0.357317,0.286029,0.397202,0.0
975,0.048807,1.278404,-14.966848,8.864741999999998,-19.873191,0.424686,0.276952,0.423768,0.0
976,0.111397,1.880706,-81.770469,49.833162,-87.121288,0.557047,0.214234,0.406556,0.0
977,0.000296,1.602552,-76.04499099999998,23.526177,-65.638868,0.342114,0.386766,0.41078,0.0
978,0.000517,1.362258,-98.525065,42.20512,-126.859937,0.311133,0.470394,0.4689,1.0
979,0.088923,1.205756,-80.609083,27.171953,-95.904113,0.215889,0.512414,0.457525,1.0
980,0.15962,1.955583,-126.418033,41.943519,-113.82855300000001,0.333656,0.31574,0.347254,1.0
981,0.123786,1.564122,-92.085083,36.916974,-98.039374,0.367654,0.391354,0.411053,0.0
982,0.02532,1.450419,-65.890993,25.875251,-58.056974,0.428287,0.260289,0.370604,0.0
983,0.03409,2.019425,-26.858301,20.31391,-35.221247,0.547955,0.224865,0.386693,0.0
984,0.053429,1.353192,-43.966298,20.958533,-39.329829,0.504638,0.212497,0.332734,0.0
985,0.014271,1.936334,-124.546276,64.207562,-144.285506,0.43896,0.283361,0.353002,0.0
986,0.047838,1.725397,-42.790405,28.842488,-46.639525,0.599769,0.200213,0.452174,0.0
987,0.117056,1.568302,-15.6841,6.951409,-20.227528,0.284834,0.425313,0.324306,0.0
988,0.043362,1.773658,-60.327203,18.860584,-52.064152,0.323139,0.293435,0.410481,0.0
989,0.077909,1.441594,-145.030896,33.055683,-129.713942,0.247292,0.336549,0.39094,0.0
990,0.069112,1.092091,-174.537441,83.57558,-147.156663,0.537185,0.224799,0.360808,1.0
991,0.004335,1.800466,-116.441593,80.961284,-135.816932,0.582981,0.204254,0.419381,0.0
992,0.017014,1.348902,-120.228676,53.509921,-112.924316,0.437569,0.250573,0.3563,1.0
993,0.037647,1.365212,-151.132043,39.816408,-121.753095,0.265203,0.455088,0.391085,1.0
994,0.120799,1.733049,-103.972354,52.762362,-94.291217,0.525799,0.262587,0.480135,0.0
995,0.049878,1.546921,-29.977371,15.305521,-32.934049,0.430733,0.323607,0.389099,0.0
996,0.07330499999999998,1.181461,-82.822865,29.403887,-107.44891,0.242358,0.542672,0.430637,1.0
997,0.08544,1.560004,-68.044195,41.381913,-81.777817,0.465038,0.301345,0.359132,1.0
998,0.025395,1.615494,-50.767617,33.616221,-65.105459,0.498582,0.228866,0.472282,0.0
999,0.048206,1.016079,-16.165656,9.148341,-17.202382,0.505938,0.255331,0.34571,0.0
0,0.009512,1.947727,-65.136097,23.187708,-62.847912,0.34271,0.359175,0.36431,0.0
1,0.024389,1.035033,-106.715749,23.428772,-93.874101,0.210998,0.286918,0.316065,1.0
2,0.031055,1.3062490000000002,-141.770923,51.339258,-116.7437,0.402231,0.298087,0.427809,1.0
3,0.181273,1.965154,-64.098068,16.823378,-52.238227,0.291553,0.453501,0.363999,0.0
4,0.003657,1.175946,-90.95431,28.926235,-96.915383,0.277425,0.422305,0.411438,1.0
5,0.014876,1.149683,-112.149789,55.932238,-139.86146500000004,0.386114,0.386176,0.415153,1.0
6,0.035886,1.631131,-142.446534,77.43747899999998,-148.62554,0.484784,0.306464,0.313684,1.0
7,0.014803,1.366522,-139.937225,70.005536,-115.151677,0.594783,0.203942,0.421061,0.0
8,0.026192,1.450694,-142.301707,50.586401,-115.389767,0.423173,0.216632,0.3992,0.0
9,0.011606,1.219273,-115.773802,46.990783,-131.35026,0.34635,0.223357,0.354423,0.0
10,0.070783,1.033648,-118.299655,61.551275,-109.129014,0.556316,0.226229,0.425919,0.0
11,0.08419,1.018283,-171.935559,55.982729,-153.90617,0.31502,0.326105,0.454569,1.0
12,0.127744,1.3630350000000002,-98.329461,35.41948,-125.562375,0.261542,0.530823,0.391432,1.0
13,0.093551,1.658643,-79.259437,34.400396,-95.052599,0.355493,0.309349,0.361853,0.0
14,0.074214,1.352573,-135.260215,97.618207,-158.514788,0.598452,0.20051,0.43453,0.0
15,0.097028,1.105813,-55.37649,36.464553,-61.317977,0.567128,0.20173,0.372694,0.0
16,0.181566,1.831625,-123.353581,70.674042,-159.459409,0.423081,0.334125,0.441936,0.0
17,0.038725,1.253133,-102.247494,40.628146,-131.821602,0.279969,0.373626,0.391517,1.0
18,0.136252,1.862122,-119.063371,50.157763,-101.088269,0.47463,0.306448,0.335001,0.0
19,0.11697900000000003,1.179024,-138.75228,91.381705,-151.568438,0.597474,0.201114,0.485953,0.0
20,0.013956,1.445241,-62.61949,15.725295,-57.322363,0.242976,0.277627,0.435256,0.0
21,0.07750899999999998,1.415752,-46.2778,24.559764,-45.874421,0.501493,0.261501,0.343785,0.0
22,0.054007,1.971832,-77.392741,41.361004,-70.986403,0.553575,0.241025,0.444655,0.0
23,0.021271,1.233046,-109.394533,28.647526,-89.02151899999998,0.262006,0.532743,0.434657,1.0
24,0.091522,1.252381,-19.206666,10.245012,-19.652604,0.497355,0.265979,0.395737,0.0
25,0.057677,1.192172,-65.493559,24.155534,-56.248704,0.40993,0.219988,0.429374,0.0
26,0.09114100000000001,1.122734,-121.03799,51.506057,-107.114295,0.467082,0.295909,0.459652,0.0
27,0.070103,1.238354,-148.998315,56.612508,-130.430862,0.404182,0.355464,0.373751,1.0
28,0.126977,1.544959,-59.916107,36.099528,-75.042395,0.442338,0.297911,0.320339,0.0
29,0.13491,1.789077,-26.878842,8.336021,-34.422016,0.210184,0.527323,0.388597,0.0
30,0.065854,1.96085,-122.405134,32.100731,-102.376632,0.29612,0.261385,0.301098,0.0
31,0.096524,1.947226,-141.414287,55.633036,-116.295874,0.466314,0.299203,0.349301,0.0
32,0.048111,1.23299,-67.277295,33.866007,-78.220696,0.407817,0.322359,0.305585,0.0
33,0.108147,1.660042,-37.960392,15.764839,-30.801709,0.46802,0.298949,0.449712,0.0
34,0.122522,1.447326,-122.685139,68.257856,-120.514086,0.561185,0.23574,0.369749,0.0
35,0.08423899999999998,1.525526,-52.999966,24.814873,-59.686517,0.407059,0.300895,0.373159,0.0
36,0.00337,1.41396,-60.305221,17.447365,-53.323031,0.309964,0.212481,0.397152,0.0
37,0.025468,1.1957,-58.682499,22.281091,-59.741847,0.353552,0.279414,0.324666,0.0
38,0.03403,1.075303,-134.480052,43.603638,-109.011834,0.384335,0.276221,0.353218,0.0
39,0.021319,1.137586,-162.025588,97.062229,-156.971479,0.593795,0.201152,0.458567,1.0
40,0.118141,1.447402,-18.670964,4.537,-15.653116,0.257186,0.509668,0.490684,0.0
41,0.108621,1.384829,-136.694166,92.38532,-156.251567,0.580135,0.212961,0.413404,0.0
42,0.062313,1.016671,-130.713944,28.888096,-129.765778,0.203456,0.334292,0.471358,1.0
43,0.10448,1.373582,-81.24149099999998,38.856606,-103.57235600000001,0.363641,0.201598,0.385139,0.0
44,0.123791,1.3932810000000002,-71.957574,42.508282,-74.333222,0.554533,0.202284,0.388689,0.0
45,0.186217,1.960368,-129.905435,38.065898,-118.485733,0.281708,0.317332,0.387765,1.0
46,0.140332,1.788628,-51.104674,23.003587,-47.511706,0.449065,0.306964,0.37462,0.0
47,0.051292,1.67252,-48.19354,21.403057,-43.788248,0.447496,0.333897,0.33636,0.0
48,0.034494,1.121038,-37.051815,28.970113,-49.094566,0.582515,0.211611,0.434891,0.0
49,0.145498,1.595338,-79.15850899999998,25.932597,-89.165873,0.264073,0.208417,0.4472,0.0
50,0.13211,1.541736,-81.245462,37.48745,-94.686479,0.351129,0.350907,0.427261,1.0
51,0.082111,1.831077,-134.568786,43.834185,-143.113099,0.268956,0.428016,0.326901,1.0
52,0.034636,1.607469,-29.792398,10.471139,-24.443363,0.391844,0.249931,0.471449,0.0
53,0.058507,1.104277,-178.476292,62.844406,-151.658741,0.386274,0.234815,0.380091,1.0
54,0.116716,1.243361,-50.520552,24.732252,-48.680239,0.477174,0.281138,0.386653,0.0
55,0.084494,1.552606,-56.306039,15.801364,-47.00144,0.319823,0.439665,0.439107,0.0
56,0.073743,1.074822,-123.185978,55.023199,-101.633333,0.530504,0.244014,0.461107,0.0
57,0.001034,1.707063,-34.064322,10.091479,-34.107347,0.265274,0.532378,0.354731,0.0
58,0.07132,1.437006,-64.249912,46.519229,-77.891013,0.589011,0.206995,0.471549,0.0
59,0.000874,1.761551,-71.753086,54.456911,-94.973149,0.568344,0.223254,0.361494,0.0
60,0.13748,1.771101,-114.523972,80.82379299999998,-149.805709,0.512037,0.242768,0.376506,0.0
61,0.048137,1.867629,-32.149501,17.129331,-33.629092,0.491988,0.233355,0.416213,0.0
62,0.024353,1.298632,-155.405611,37.264611,-138.683314,0.248983,0.234162,0.405134,1.0
63,0.11493,1.742653,-31.112984,10.968666,-35.637492,0.241688,0.512835,0.439912,0.0
64,0.051533,1.474177,-118.295773,86.057254,-155.378451,0.52977,0.227752,0.426333,1.0
65,0.089964,1.659197,-57.187684,22.152509,-55.950594,0.365744,0.377963,0.342623,0.0
66,0.034908,1.866853,-78.44606,36.321341,-75.973933,0.473023,0.2361,0.442801,0.0
67,0.04616,1.226826,-171.773261,69.246339,-145.90424,0.438087,0.29142,0.390564,1.0
68,0.141244,1.57362,-126.845761,34.442313,-111.286636,0.284396,0.495476,0.385765,1.0
69,0.024372,1.1029350000000002,-148.800464,46.370678,-132.405168,0.328047,0.313502,0.394162,1.0
70,0.118924,1.485268,-51.407951,25.571632,-47.035733,0.517915,0.276665,0.422218,0.0
71,0.035417,1.632739,-174.186621,73.313888,-153.728736,0.456619,0.271373,0.438421,1.0
72,0.127935,1.369517,-56.303531,26.50692,-60.345979,0.431869,0.27193,0.371398,0.0
73,0.017458,1.000323,-150.475215,54.607566,-131.911681,0.384583,0.314034,0.486937,1.0
74,0.005312,1.632848,-16.10151,4.003258,-13.673632,0.268629,0.441284,0.50895,0.0
75,0.020218,1.129992,-148.446274,31.34838,-130.9579,0.211552,0.411884,0.387336,1.0
76,0.091097,1.395892,-48.758652,31.645546,-55.623243,0.541609,0.242282,0.45365,0.0
77,0.004128,1.288502,-52.610934,30.282754,-59.410608,0.487612,0.250223,0.445313,0.0
78,0.13118,1.536721,-142.398056,48.801258,-119.462766,0.373523,0.307703,0.392704,1.0
79,0.054262,1.351235,-89.65361,46.880823,-110.324161,0.365582,0.427535,0.272668,1.0
80,0.109011,1.313015,-119.87997600000003,42.732958,-158.377495,0.262943,0.229149,0.452629,0.0
81,0.021886,1.12149,-102.93098800000001,30.76264,-100.585484,0.259129,0.375867,0.338146,1.0
82,0.08159199999999998,1.614437,-44.734097,16.649752,-42.346214,0.378861,0.392547,0.412717,0.0
83,0.104465,1.81647,-51.95859,16.493525,-58.8743,0.208806,0.50148,0.446908,1.0
84,0.07299,1.554098,-92.106068,42.272893,-90.973123,0.457919,0.255966,0.414635,0.0
85,0.061297,1.252639,-118.421793,39.121096,-115.82672,0.295836,0.480834,0.532916,1.0
86,0.097372,1.951217,-29.841997,8.833501,-26.515,0.303093,0.381117,0.472745,0.0
87,0.029675,1.657586,-23.803358,11.373989000000002,-22.336175,0.500133,0.250874,0.422259,0.0
88,0.052373,1.082718,-20.598246,10.009445,-19.07158,0.515881,0.272983,0.403382,0.0
89,0.012191,2.054667,-118.20608,43.794774,-156.252775,0.260798,0.313176,0.448764,1.0
90,0.047267,1.063925,-129.62787100000003,59.803452,-159.910639,0.354859,0.357016,0.46874,1.0
91,0.024671,1.701946,-140.892199,61.282845,-157.902931,0.352604,0.293841,0.403127,1.0
92,0.151922,1.537938,-50.539477,38.53164,-66.486531,0.572454,0.20769,0.438609,0.0
93,0.077348,1.906742,-161.29629,55.197049,-145.086859,0.363293,0.389331,0.335099,1.0
94,0.027682,1.128732,-68.649918,32.943471,-91.332145,0.323416,0.330853,0.36282,1.0
95,0.090927,1.436201,-111.444544,37.612652,-93.036802,0.365965,0.329992,0.403005,1.0
96,0.122194,1.783758,-24.738102,11.841094,-28.518694,0.390319,0.226015,0.336938,0.0
97,0.09132,1.019581,-66.396604,34.627992,-68.388217,0.485087,0.289399,0.37603,0.0
98,0.15893199999999996,1.654182,-183.08061,42.39484,-149.384938,0.254378,0.36197,0.331181,1.0
99,0.013235,1.157864,-84.596517,50.66964,-102.363703,0.48218,0.286606,0.376047,0.0
100,0.053387,1.253525,-140.751383,68.193227,-120.285253,0.542985,0.219089,0.474612,1.0
101,0.126426,1.799118,-48.996392,18.165202,-48.578568,0.34529,0.345466,0.436727,0.0
102,0.104635,1.184642,-108.592068,46.953129,-116.62811300000003,0.357823,0.363756,0.341618,1.0
103,0.173356,1.774889,-109.666435,47.593978,-143.21156800000003,0.321368,0.450297,0.405348,0.0
104,0.059713,1.048854,-75.537559,16.726363,-65.645425,0.220492,0.338459,0.349274,1.0
105,0.00475,1.253897,-160.019756,37.117396,-129.578986,0.272609,0.300337,0.431572,1.0
106,0.129411,1.510038,-134.268195,69.209668,-131.731535,0.492806,0.241847,0.385601,1.0
107,0.003452,1.028889,-157.00008,33.65159,-148.187393,0.20205,0.381615,0.407302,1.0
108,0.106581,1.548859,-71.592147,41.349128,-91.853798,0.42643,0.213115,0.405439,0.0
109,0.072149,1.71135,-95.974997,41.705088,-110.695779,0.326989,0.403775,0.451364,1.0
110,0.138,1.602429,-127.306855,40.523677,-146.64233,0.26025,0.371584,0.43339,1.0
111,0.08142299999999998,1.797453,-31.586983,19.125503,-32.59709,0.582427,0.20698,0.445121,0.0
112,0.094585,1.101645,-37.490098,12.299239,-33.094035,0.352342,0.313503,0.438864,0.0
113,0.102231,1.920307,-81.47291099999998,46.448433,-79.579544,0.557162,0.236127,0.459747,0.0
114,0.105824,1.698061,-164.23212,79.606018,-158.53888,0.4666,0.314722,0.517247,1.0
115,0.060553,1.49545,-78.72020399999998,44.539556,-75.78376,0.565692,0.215683,0.374718,0.0
116,0.051426,1.481738,-62.324147,36.874772,-72.131601,0.480366,0.252961,0.449667,0.0
117,0.041341,1.498154,-95.952208,51.992905,-121.046285,0.389898,0.371054,0.441452,1.0
118,0.137778,1.728316,-32.4105,10.05595,-37.007831,0.246222,0.3839,0.426333,0.0
119,0.13409,1.483937,-49.425215,11.484783,-48.219708,0.220334,0.200881,0.381019,0.0
120,0.164077,1.863609,-37.116102,24.106308,-49.455739,0.460633,0.251743,0.486769,0.0
121,0.07917699999999998,1.134205,-95.039359,26.400877,-91.127166,0.259423,0.308065,0.357226,1.0
122,0.039225,1.110986,-22.420336,9.831928,-25.499842,0.358935,0.273421,0.416521,0.0
123,0.098053,1.848911,-158.431338,67.128108,-156.644414,0.410106,0.217787,0.342736,0.0
124,0.177675,1.800917,-88.749756,27.930688,-82.366467,0.279537,0.419515,0.328972,1.0
125,0.042902,1.054521,-50.759517,20.936912,-44.772956,0.434175,0.225421,0.312817,0.0
126,0.055123,1.281088,-14.092427,7.814864,-12.919295000000004,0.593675,0.202447,0.310169,0.0
127,0.041724,1.217698,-106.46808600000001,48.081424,-101.684107,0.429627,0.33944,0.393146,1.0
128,0.015646,2.03259,-177.922748,44.820371,-147.146232,0.239895,0.50462,0.475014,1.0
129,0.011809,1.181729,-116.163171,46.636147,-106.231415,0.398253,0.272797,0.502639,1.0
130,0.055677,1.025063,-139.914615,61.601984,-138.617383,0.417505,0.225104,0.391917,1.0
131,0.044998,1.81664,-49.672116,24.401766,-49.854552,0.457006,0.332594,0.420133,0.0
132,0.071056,1.134067,-99.101658,19.885787,-82.486784,0.207067,0.513033,0.489828,1.0
133,0.011896,1.182236,-40.260274,10.072814,-42.657752,0.226181,0.423303,0.466099,0.0
134,0.14798,1.892917,-87.835952,23.496816,-76.31843,0.271975,0.403331,0.378615,1.0
135,0.028141,1.536575,-88.27675,43.235481,-114.666789,0.350075,0.240074,0.462356,1.0
136,0.053694,1.813821,-46.7552,17.504045,-61.311126,0.258332,0.210814,0.402463,0.0
137,0.014026,1.425086,-82.280057,44.550212,-84.186704,0.513257,0.212235,0.347598,0.0
138,0.082761,1.199529,-43.596245,17.869933,-45.111111,0.340774,0.414927,0.492894,0.0
139,0.040902,1.219724,-104.282746,19.963239,-85.333256,0.226099,0.309549,0.423331,0.0
140,0.059539,1.444347,-147.777522,72.99590899999998,-138.936278,0.506141,0.223346,0.41219,0.0
